Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Age_qt,Fare_qt,Pclass_scaled,Sex_scaled,Age_qt_scaled,SibSp_scaled,Parch_scaled,Fare_qt_scaled,Embarked_scaled
1,2,0,50.0,0,0,10.5,2,1.4314384013851016,-0.2694607398186383,0.5,0.0,0.6376558435166434,0.0,0.0,0.4740870124718861,1.0
0,1,1,29.69911764705882,0,0,221.7792,2,0.0754209895566442,2.1293342401498627,0.0,1.0,0.5072529421593373,0.0,0.0,0.7047697621332196,1.0
0,3,1,39.0,0,0,7.925,2,0.8764940252602996,-0.6417398902624202,1.0,1.0,0.584289009059101,0.0,0.0,0.43828637974458046,1.0
0,2,1,23.0,2,1,11.5,2,-0.6202850431124973,-0.21256877768109023,0.5,1.0,0.44034960864719086,0.25,0.16666666666666666,0.4795580903960572,1.0
1,2,0,2.0,1,1,26.0,2,-2.0529218210912896,0.3888396207570238,0.5,0.0,0.3025785219266238,0.125,0.16666666666666666,0.5373931885097546,1.0
0,3,1,29.69911764705882,0,0,7.2292,0,0.0754209895566442,-1.4822396003571403,1.0,1.0,0.5072529421593373,0.0,0.0,0.3574588034684496,0.0
0,3,1,17.0,1,1,7.2292,0,-1.1788021854537036,-1.4822396003571403,1.0,1.0,0.3866391952087103,0.125,0.16666666666666666,0.3574588034684496,0.0
1,3,0,29.69911764705882,0,2,22.3583,0,0.0754209895566442,0.2616553404546165,1.0,0.0,0.5072529421593373,0.0,0.3333333333333333,0.5251623727298073,0.0
0,3,0,30.0,0,0,8.6625,2,0.36725763242455783,-0.4160755651955433,1.0,0.0,0.5353177329359075,0.0,0.0,0.4599876370181719,1.0
1,2,0,7.0,0,2,26.25,2,-1.606261649520609,0.44639683140136194,0.5,0.0,0.3455320871135414,0.0,0.3333333333333333,0.5429282407860633,1.0
0,1,1,45.0,0,0,26.55,2,1.168798140045392,0.49692991228751277,0.0,1.0,0.6123987547851958,0.0,0.0,0.5477878099218253,1.0
1,1,0,30.0,0,0,106.425,0,0.36725763242455783,1.5707855701965028,0.0,0.0,0.5353177329359075,0.0,0.0,0.6510563168073445,0.0
0,3,1,29.69911764705882,0,0,14.5,2,0.0754209895566442,0.022606789649600032,1.0,1.0,0.5072529421593373,0.0,0.0,0.5021740067115567,1.0
1,1,0,22.0,0,2,49.5,0,-0.6951298207741817,0.9063808693381122,0.0,0.0,0.43315207853187637,0.0,0.3333333333333333,0.5871631101924375,0.0
1,1,0,36.0,0,2,71.0,2,0.734037551942624,1.194033331812331,0.0,0.0,0.5705895260910279,0.0,0.3333333333333333,0.6148255246732606,1.0
0,3,0,9.0,4,2,31.275,2,-1.5130753466158227,0.6919353083649279,1.0,0.0,0.35449345011636557,0.5,0.3333333333333333,0.5665407176699173,1.0
0,3,0,11.0,4,2,31.275,2,-1.4527521379315984,0.6919353083649279,1.0,0.0,0.3602944976272512,0.5,0.3333333333333333,0.5665407176699173,1.0
1,2,1,32.0,1,0,26.0,2,0.4940901910401251,0.3888396207570238,0.5,1.0,0.5475147250141573,0.125,0.0,0.5373931885097546,1.0
0,1,1,50.0,1,0,106.425,0,1.4314384013851016,1.5707855701965028,0.0,1.0,0.6376558435166434,0.125,0.0,0.6510563168073445,0.0
0,1,1,64.0,0,0,26.0,2,2.2325982809999143,0.3888396207570238,0.0,1.0,0.7147002618563527,0.0,0.0,0.5373931885097546,1.0
1,2,0,19.0,1,0,26.0,2,-0.9567818903671269,0.3888396207570238,0.5,0.0,0.40799002034336385,0.125,0.0,0.5373931885097546,1.0
1,2,1,29.69911764705882,0,0,13.8625,0,0.0754209895566442,-0.029514107024002968,0.5,1.0,0.5072529421593373,0.0,0.0,0.4971617435294655,0.0
0,3,1,33.0,1,1,20.525,2,0.554614576450374,0.2125687776810898,1.0,1.0,0.5533351189055027,0.125,0.16666666666666666,0.5204419095945336,1.0
1,2,1,8.0,1,1,36.75,2,-1.5707855701965032,0.7842972180579082,0.5,1.0,0.34894368318324626,0.125,0.16666666666666666,0.575422801995535,1.0
1,1,1,17.0,0,2,110.8833,0,-1.1788021854537036,1.6247848191673457,0.0,1.0,0.3866391952087103,0.0,0.3333333333333333,0.656249213797818,0.0
0,2,1,27.0,0,0,26.0,2,-0.33785701481395763,0.3888396207570238,0.5,1.0,0.4675096096866259,0.0,0.0,0.5373931885097546,1.0
0,3,1,29.69911764705882,0,0,7.8292,1,0.0754209895566442,-0.8988407803955769,1.0,1.0,0.5072529421593373,0.0,0.0,0.4135619907194409,0.5
1,3,1,22.0,0,0,7.225,0,-0.6951298207741817,-1.597203104737417,1.0,1.0,0.43315207853187637,0.0,0.0,0.3464032120058173,0.0
1,3,0,22.0,0,0,7.775,2,-0.6951298207741817,-0.9727826798554204,1.0,0.0,0.43315207853187637,0.0,0.0,0.4064512868764628,1.0
0,1,1,62.0,0,0,26.55,2,2.0740340108423267,0.49692991228751277,0.0,1.0,0.6994517549420707,0.0,0.0,0.5477878099218253,1.0
1,1,0,48.0,1,0,39.6,0,1.315396284740719,0.8256583803599126,0.0,0.0,0.6264965261228748,0.125,0.0,0.5794003435231316,0.0
0,1,1,29.69911764705882,0,0,227.525,0,0.0754209895566442,2.196500880334908,0.0,1.0,0.5072529421593373,0.0,0.0,0.7112289157385866,0.0
1,1,0,39.0,1,1,79.65,2,0.8764940252602996,1.3647084924885173,0.0,0.0,0.584289009059101,0.125,0.16666666666666666,0.6312386886545315,1.0
1,3,0,36.0,1,0,17.4,2,0.734037551942624,0.14481175326078471,1.0,0.0,0.5705895260910279,0.125,0.0,0.5139259810417937,1.0
0,3,1,29.69911764705882,0,0,7.75,1,0.0754209895566442,-1.0926463628659455,1.0,1.0,0.5072529421593373,0.0,0.0,0.39492446436253315,0.5
0,3,1,40.0,0,0,7.8958,2,0.9332296620625783,-0.7439382596568463,1.0,1.0,0.5897450537859864,0.0,0.0,0.42845836148554584,1.0
0,2,1,28.0,0,0,13.5,2,-0.2746734453469668,-0.04019724786571764,0.5,1.0,0.4735857269287317,0.0,0.0,0.4961343875757615,1.0
0,3,1,29.69911764705882,0,0,8.05,2,0.0754209895566442,-0.5371234195074972,1.0,1.0,0.5072529421593373,0.0,0.0,0.4483469373725304,1.0
0,3,0,29.69911764705882,0,0,8.05,2,0.0754209895566442,-0.5371234195074972,1.0,0.0,0.5072529421593373,0.0,0.0,0.4483469373725304,1.0
0,3,1,24.0,2,0,24.15,2,-0.5429353022399479,0.30611243798272164,1.0,1.0,0.44778803129651024,0.25,0.0,0.5294376382632878,1.0
0,3,1,19.0,0,0,7.8958,2,-0.9567818903671269,-0.7439382596568463,1.0,1.0,0.40799002034336385,0.0,0.0,0.42845836148554584,1.0
0,3,0,29.0,0,4,21.075,2,-0.20230363460702494,0.24609173299677983,1.0,0.0,0.4805452491360773,0.0,0.6666666666666666,0.5236656813522597,1.0
0,3,1,29.69911764705882,0,0,7.2292,0,0.0754209895566442,-1.4822396003571403,1.0,1.0,0.5072529421593373,0.0,0.0,0.3574588034684496,0.0
1,3,1,32.0,0,0,7.8542,2,0.4940901910401251,-0.8654833564602948,1.0,1.0,0.5475147250141573,0.0,0.0,0.4167698439704556,1.0
1,2,1,62.0,0,0,10.5,2,2.0740340108423267,-0.2694607398186383,0.5,1.0,0.6994517549420707,0.0,0.0,0.4740870124718861,1.0
1,1,0,53.0,2,0,51.4792,2,1.5872689404862879,0.9266827586654364,0.0,0.0,0.6526414581861979,0.25,0.0,0.589115463641755,1.0
1,1,1,36.0,0,0,26.3875,2,0.734037551942624,0.46926005375420765,0.0,1.0,0.5705895260910279,0.0,0.0,0.5451269076344248,1.0
1,3,0,29.69911764705882,0,0,7.75,1,0.0754209895566442,-1.0926463628659455,1.0,0.0,0.5072529421593373,0.0,0.0,0.39492446436253315,0.5
0,3,1,16.0,0,0,8.05,2,-1.2690904173592292,-0.5371234195074972,1.0,1.0,0.3779565283814268,0.0,0.0,0.4483469373725304,1.0
0,3,1,19.0,0,0,14.5,2,-0.9567818903671269,0.022606789649600032,1.0,1.0,0.40799002034336385,0.0,0.0,0.5021740067115567,1.0
1,2,0,34.0,0,0,13.0,2,0.6021201112835268,-0.10821183727244707,0.5,0.0,0.5579035407552049,0.0,0.0,0.4895936900036676,1.0
1,1,0,39.0,1,0,55.9,2,0.8764940252602996,1.0212068454385403,0.0,0.0,0.584289009059101,0.125,0.0,0.5982054760972307,1.0
0,3,0,29.69911764705882,1,0,14.4583,0,0.0754209895566442,0.0075350260349673305,1.0,0.0,0.5072529421593373,0.125,0.0,0.5007246140365249,0.0
1,3,1,32.0,0,0,7.925,2,0.4940901910401251,-0.6417398902624202,1.0,1.0,0.5475147250141573,0.0,0.0,0.43828637974458046,1.0
1,2,0,25.0,1,1,30.0,2,-0.45473680761048496,0.6233323670442459,0.5,0.0,0.45626973624712763,0.125,0.16666666666666666,0.5599434405908574,1.0
1,1,0,39.0,1,1,110.8833,0,0.8764940252602996,1.6247848191673457,0.0,0.0,0.584289009059101,0.125,0.16666666666666666,0.656249213797818,0.0
0,2,1,54.0,0,0,26.0,2,1.6342593330344206,0.3888396207570238,0.5,1.0,0.6571603408131788,0.0,0.0,0.5373931885097546,1.0
0,1,1,36.0,0,0,40.125,0,0.734037551942624,0.8516018384869487,0.0,1.0,0.5705895260910279,0.0,0.0,0.5818952246223688,0.0
0,3,1,29.69911764705882,0,0,8.7125,0,0.0754209895566442,-0.39391477191896723,1.0,1.0,0.5072529421593373,0.0,0.0,0.4621187540041613,0.0
1,1,0,18.0,0,2,79.65,2,-1.0745748200036587,1.3647084924885173,0.0,0.0,0.39666233409834095,0.0,0.3333333333333333,0.6312386886545315,1.0
0,2,1,47.0,0,0,15.0,2,1.25793066169206,0.0367339653736778,0.5,1.0,0.6209702814681355,0.0,0.0,0.5035325620562997,1.0
1,1,1,60.0,1,1,79.2,0,1.9259692267525301,1.3396451999245262,0.0,1.0,0.6852129426187705,0.125,0.16666666666666666,0.6288284496418153,0.0
0,3,1,22.0,0,0,8.05,2,-0.6951298207741817,-0.5371234195074972,1.0,1.0,0.43315207853187637,0.0,0.0,0.4483469373725304,1.0
0,3,1,29.69911764705882,0,0,8.05,2,0.0754209895566442,-0.5371234195074972,1.0,1.0,0.5072529421593373,0.0,0.0,0.4483469373725304,1.0
0,3,1,35.0,0,0,7.125,2,0.6634943012767216,-1.7050969053330023,1.0,1.0,0.5638056570361273,0.0,0.0,0.3360274863599648,1.0
1,1,0,52.0,1,0,78.2667,0,1.5537650044440463,1.3035567078976076,0.0,0.0,0.6494195154377587,0.125,0.0,0.6253579602329997,0.0
0,3,1,47.0,0,0,7.25,2,1.25793066169206,-1.371109957500587,1.0,1.0,0.6209702814681355,0.0,0.0,0.36814570743360975,1.0
0,3,0,29.69911764705882,0,2,7.75,1,0.0754209895566442,-1.0926463628659455,1.0,0.0,0.5072529421593373,0.0,0.3333333333333333,0.39492446436253315,0.5
0,2,1,37.0,1,0,26.0,2,0.791147856535964,0.3888396207570238,0.5,1.0,0.5760816011568849,0.125,0.0,0.5373931885097546,1.0
0,3,1,36.0,1,1,24.15,2,0.734037551942624,0.30611243798272164,1.0,1.0,0.5705895260910279,0.125,0.16666666666666666,0.5294376382632878,1.0
1,2,0,29.69911764705882,0,0,33.0,2,0.0754209895566442,0.7307532889540126,0.5,0.0,0.5072529421593373,0.0,0.0,0.5702736913393502,1.0
0,3,1,49.0,0,0,0.0,2,1.3647084924885173,-5.199337582605575,1.0,1.0,0.6312386886545315,0.0,0.0,0.0,1.0
0,3,1,29.69911764705882,0,0,7.225,0,0.0754209895566442,-1.597203104737417,1.0,1.0,0.5072529421593373,0.0,0.0,0.3464032120058173,0.0
1,1,1,49.0,1,0,56.9292,0,1.3647084924885173,1.0689930498134619,0.0,1.0,0.6312386886545315,0.125,0.0,0.6028008888411869,0.0
1,2,0,24.0,2,1,27.0,2,-0.5429353022399479,0.522672174879164,0.5,0.0,0.44778803129651024,0.25,0.16666666666666666,0.55026334283178,1.0
0,3,1,29.69911764705882,0,0,7.8958,2,0.0754209895566442,-0.7439382596568463,1.0,1.0,0.5072529421593373,0.0,0.0,0.42845836148554584,1.0
0,1,1,29.69911764705882,0,0,42.4,2,0.0754209895566442,0.8694276610305791,0.0,1.0,0.5072529421593373,0.0,0.0,0.5836094643942868,1.0
0,3,1,44.0,0,0,8.05,2,1.1110819741139204,-0.5371234195074972,1.0,1.0,0.6068484163993966,0.0,0.0,0.4483469373725304,1.0
1,1,1,35.0,0,0,26.55,0,0.6634943012767216,0.49692991228751277,0.0,1.0,0.5638056570361273,0.0,0.0,0.5477878099218253,0.0
0,3,1,36.0,1,0,15.55,2,0.734037551942624,0.07984567322311799,1.0,1.0,0.5705895260910279,0.125,0.0,0.5076784467160365,1.0
0,3,1,30.0,0,0,7.8958,2,0.36725763242455783,-0.7439382596568463,1.0,1.0,0.5353177329359075,0.0,0.0,0.42845836148554584,1.0
1,1,1,27.0,0,0,30.5,2,-0.33785701481395763,0.6510254473657964,0.0,1.0,0.4675096096866259,0.0,0.0,0.5626065760269885,1.0
1,2,0,22.0,1,2,41.5792,0,-0.6951298207741817,0.8618363930960032,0.5,0.0,0.43315207853187637,0.125,0.3333333333333333,0.5828794417891092,0.0
1,1,0,40.0,0,0,153.4625,2,0.9332296620625783,1.9422717718724143,0.0,0.0,0.5897450537859864,0.0,0.0,0.6867806947468754,1.0
0,3,0,39.0,1,5,31.275,2,0.8764940252602996,0.6919353083649279,1.0,0.0,0.584289009059101,0.125,0.8333333333333333,0.5665407176699173,1.0
0,3,1,29.69911764705882,0,0,7.05,2,0.0754209895566442,-1.7982065083616912,1.0,1.0,0.5072529421593373,0.0,0.0,0.3270734992848313,1.0
1,3,0,29.69911764705882,1,0,15.5,1,0.0754209895566442,0.0703843144357313,1.0,0.0,0.5072529421593373,0.125,0.0,0.5067685847733391,0.5
0,3,1,29.69911764705882,0,0,7.75,1,0.0754209895566442,-1.0926463628659455,1.0,1.0,0.5072529421593373,0.0,0.0,0.39492446436253315,0.5
0,3,1,35.0,0,0,8.05,2,0.6634943012767216,-0.5371234195074972,1.0,1.0,0.5638056570361273,0.0,0.0,0.4483469373725304,1.0
1,2,0,24.0,1,2,65.0,2,-0.5429353022399479,1.1243573342343578,0.5,0.0,0.44778803129651024,0.125,0.3333333333333333,0.6081250559625522,1.0
0,3,1,34.0,1,1,14.4,2,0.6021201112835268,-0.01758246691901309,1.0,1.0,0.5579035407552049,0.125,0.16666666666666666,0.4983091627838716,1.0
0,3,0,26.0,1,0,16.1,2,-0.39154994094607326,0.12338326650744524,1.0,0.0,0.4623461705678389,0.125,0.0,0.5118652871156263,1.0
1,2,0,4.0,2,1,39.0,2,-1.7734612670109726,0.8084394051616052,0.5,0.0,0.32945315255386226,0.25,0.16666666666666666,0.5777444618916184,1.0
0,2,1,26.0,0,0,10.5,2,-0.39154994094607326,-0.2694607398186383,0.5,1.0,0.4623461705678389,0.0,0.0,0.4740870124718861,1.0
0,3,1,27.0,1,0,14.4542,0,-0.33785701481395763,-0.0050233242817423526,1.0,1.0,0.4675096096866259,0.125,0.0,0.49951692650738605,0.0
1,1,1,42.0,1,0,52.5542,2,1.026599226458071,0.9768219351382754,0.0,1.0,0.5987240403310208,0.125,0.0,0.5939371525276728,1.0
1,3,1,20.0,1,1,15.7417,0,-0.8728120489963159,0.08794141567163079,1.0,1.0,0.4160650722164084,0.125,0.16666666666666666,0.5084569826660315,0.0
0,3,1,21.0,0,0,7.8542,2,-0.7911478565359643,-0.8654833564602948,1.0,1.0,0.42391839883370597,0.0,0.0,0.4167698439704556,1.0
0,3,1,21.0,0,0,16.1,2,-0.7911478565359643,0.12338326650744524,1.0,1.0,0.42391839883370597,0.0,0.0,0.5118652871156263,1.0
0,1,1,61.0,0,0,32.3208,2,2.0132515139943474,0.7213263357242778,0.0,1.0,0.6936065394812824,0.0,0.0,0.5693671380448322,1.0
0,2,1,57.0,0,0,12.35,1,1.7734612670109724,-0.19461880183929783,0.5,1.0,0.6705468474367285,0.0,0.0,0.48128426950603415,0.5
1,1,0,21.0,0,0,77.9583,2,-0.7911478565359643,1.29189709019017,0.0,0.0,0.42391839883370597,0.0,0.0,0.624236700310742,1.0
0,3,1,26.0,0,0,7.8958,2,-0.39154994094607326,-0.7439382596568463,1.0,1.0,0.4623461705678389,0.0,0.0,0.42845836148554584,1.0
0,3,1,29.69911764705882,0,0,7.7333,1,0.0754209895566442,-1.20954663539958,1.0,1.0,0.5072529421593373,0.0,0.0,0.3836826214666587,0.5
1,1,1,80.0,0,0,30.0,2,5.19933758270342,0.6233323670442459,0.0,1.0,1.0,0.0,0.0,0.5599434405908574,1.0
0,3,1,51.0,0,0,7.0542,2,1.4974794951902488,-1.7488032342395483,1.0,1.0,0.6440067577201629,0.0,0.0,0.33182441931423634,1.0
1,1,1,32.0,0,0,30.5,0,0.4940901910401251,0.6510254473657964,0.0,1.0,0.5475147250141573,0.0,0.0,0.5626065760269885,0.0
0,1,1,29.69911764705882,0,0,0.0,2,0.0754209895566442,-5.199337582605575,0.0,1.0,0.5072529421593373,0.0,0.0,0.0,1.0
0,3,0,9.0,3,2,27.9,2,-1.5130753466158227,0.5634238615585514,1.0,0.0,0.35449345011636557,0.375,0.3333333333333333,0.5541822734678037,1.0
1,2,0,28.0,0,0,13.0,2,-0.2746734453469668,-0.10821183727244707,0.5,0.0,0.4735857269287317,0.0,0.0,0.4895936900036676,1.0
0,3,1,32.0,0,0,7.925,2,0.4940901910401251,-0.6417398902624202,1.0,1.0,0.5475147250141573,0.0,0.0,0.43828637974458046,1.0
0,2,1,31.0,1,1,26.25,2,0.43808778981833246,0.44639683140136194,0.5,1.0,0.5421291926909031,0.125,0.16666666666666666,0.5429282407860633,1.0
0,3,0,41.0,0,5,39.6875,2,0.984948642113066,0.8401904658733902,1.0,0.0,0.5947186662152916,0.0,0.8333333333333333,0.5807978374617785,1.0
0,3,1,29.69911764705882,1,0,16.1,2,0.0754209895566442,0.12338326650744524,1.0,1.0,0.5072529421593373,0.125,0.0,0.5118652871156263,1.0
0,3,1,20.0,0,0,7.8542,2,-0.8728120489963159,-0.8654833564602948,1.0,1.0,0.4160650722164084,0.0,0.0,0.4167698439704556,1.0
1,1,0,24.0,0,0,69.3,0,-0.5429353022399479,1.1442860901432388,0.0,0.0,0.44778803129651024,0.0,0.0,0.6100415266275235,0.0
0,3,0,2.0,3,2,27.9,2,-2.0529218210912896,0.5634238615585514,1.0,0.0,0.3025785219266238,0.375,0.3333333333333333,0.5541822734678037,1.0
1,3,1,29.69911764705882,0,0,56.4958,2,0.0754209895566442,1.0437670357108404,1.0,1.0,0.5072529421593373,0.0,0.0,0.600375001533275,1.0
1,3,0,0.75,2,1,19.2583,0,-2.7996951031596122,0.1792830812058278,1.0,0.0,0.2307642503779142,0.25,0.16666666666666666,0.5172409540933649,0.0
1,1,1,48.0,1,0,76.7292,0,1.315396284740719,1.25793066169206,0.0,1.0,0.6264965261228748,0.125,0.0,0.6209702814681355,0.0
0,3,1,19.0,0,0,7.8958,2,-0.9567818903671269,-0.7439382596568463,1.0,1.0,0.40799002034336385,0.0,0.0,0.42845836148554584,1.0
1,1,1,56.0,0,0,35.5,0,1.7382638748356656,0.7740896873917489,0.0,1.0,0.667162051622284,0.0,0.0,0.5744411836158962,0.0
0,3,1,29.69911764705882,0,0,7.55,2,0.0754209895566442,-1.2747300421310548,1.0,1.0,0.5072529421593373,0.0,0.0,0.37741418768108065,1.0
1,3,0,23.0,0,0,7.55,2,-0.6202850431124973,-1.2747300421310548,1.0,0.0,0.44034960864719086,0.0,0.0,0.37741418768108065,1.0
0,3,1,29.69911764705882,0,0,7.8958,2,0.0754209895566442,-0.7439382596568463,1.0,1.0,0.5072529421593373,0.0,0.0,0.42845836148554584,1.0
1,2,0,18.0,0,1,23.0,2,-1.0745748200036587,0.2720661684984033,0.5,0.0,0.39666233409834095,0.0,0.16666666666666666,0.5261635414246925,1.0
0,3,1,21.0,0,0,8.4333,2,-0.7911478565359643,-0.44845394244399356,1.0,1.0,0.42391839883370597,0.0,0.0,0.4568739348653758,1.0
1,3,0,29.69911764705882,0,0,7.8292,1,0.0754209895566442,-0.8988407803955769,1.0,0.0,0.5072529421593373,0.0,0.0,0.4135619907194409,0.5
0,3,0,18.0,0,0,6.75,1,-1.0745748200036587,-1.9461739846033677,1.0,0.0,0.39666233409834095,0.0,0.0,0.3128440446774492,0.5
0,2,1,24.0,2,0,73.5,2,-0.5429353022399479,1.2200527208659053,0.5,1.0,0.44778803129651024,0.25,0.0,0.6173277077533108,1.0
0,3,1,29.69911764705882,0,0,7.8958,2,0.0754209895566442,-0.7439382596568463,1.0,1.0,0.5072529421593373,0.0,0.0,0.42845836148554584,1.0
0,3,0,32.0,1,1,15.5,1,0.4940901910401251,0.0703843144357313,1.0,0.0,0.5475147250141573,0.125,0.16666666666666666,0.5067685847733391,0.5
0,2,1,23.0,0,0,13.0,2,-0.6202850431124973,-0.10821183727244707,0.5,1.0,0.44034960864719086,0.0,0.0,0.4895936900036676,1.0
0,1,1,58.0,0,2,113.275,0,1.8375261172524597,1.663600035701048,0.0,1.0,0.6767077140108874,0.0,0.3333333333333333,0.6599819216588341,0.0
1,1,1,50.0,2,0,133.65,2,1.4314384013851016,1.7487579198217498,0.0,1.0,0.6376558435166434,0.25,0.0,0.6681712229656771,1.0
0,3,1,40.0,0,0,7.225,0,0.9332296620625783,-1.597203104737417,1.0,1.0,0.5897450537859864,0.0,0.0,0.3464032120058173,0.0
0,1,1,47.0,0,0,25.5875,2,1.25793066169206,0.3314518795540841,0.0,1.0,0.6209702814681355,0.0,0.0,0.5318744334481107,1.0
0,3,1,36.0,0,0,7.4958,2,0.734037551942624,-1.3035567078976082,1.0,1.0,0.5705895260910279,0.0,0.0,0.37464203975759114,1.0
1,3,1,20.0,1,0,7.925,2,-0.8728120489963159,-0.6417398902624202,1.0,1.0,0.4160650722164084,0.125,0.0,0.43828637974458046,1.0
0,2,1,32.0,2,0,73.5,2,0.4940901910401251,1.2200527208659053,0.5,1.0,0.5475147250141573,0.25,0.0,0.6173277077533108,1.0
0,2,1,25.0,0,0,13.0,2,-0.45473680761048496,-0.10821183727244707,0.5,1.0,0.45626973624712763,0.0,0.0,0.4895936900036676,1.0
0,3,1,29.69911764705882,0,0,7.775,2,0.0754209895566442,-0.9727826798554204,1.0,1.0,0.5072529421593373,0.0,0.0,0.4064512868764628,1.0
0,3,1,43.0,0,0,8.05,2,1.0745748200036587,-0.5371234195074972,1.0,1.0,0.6033376658922499,0.0,0.0,0.4483469373725304,1.0
1,1,0,29.69911764705882,1,0,52.0,2,0.0754209895566442,0.9528198349421091,0.0,0.0,0.5072529421593373,0.125,0.0,0.5916289642426651,1.0
1,2,0,40.0,1,1,39.0,2,0.9332296620625783,0.8084394051616052,0.5,0.0,0.5897450537859864,0.125,0.16666666666666666,0.5777444618916184,1.0
0,1,1,31.0,1,0,52.0,2,0.43808778981833246,0.9528198349421091,0.0,1.0,0.5421291926909031,0.125,0.0,0.5916289642426651,1.0
0,2,1,70.0,0,0,10.5,2,2.5114377777532724,-0.2694607398186383,0.5,1.0,0.7415151678247202,0.0,0.0,0.4740870124718861,1.0
1,2,1,31.0,0,0,13.0,2,0.43808778981833246,-0.10821183727244707,0.5,1.0,0.5421291926909031,0.0,0.0,0.4895936900036676,1.0
0,2,1,29.69911764705882,0,0,0.0,2,0.0754209895566442,-5.199337582605575,0.5,1.0,0.5072529421593373,0.0,0.0,0.0,1.0
0,3,1,18.0,0,0,7.775,2,-1.0745748200036587,-0.9727826798554204,1.0,1.0,0.39666233409834095,0.0,0.0,0.4064512868764628,1.0
0,3,1,24.5,0,0,8.05,2,-0.492084191264803,-0.5371234195074972,1.0,1.0,0.45267818414451816,0.0,0.0,0.4483469373725304,1.0
1,3,0,18.0,0,0,9.8417,2,-1.0745748200036587,-0.31920195163628157,1.0,0.0,0.39666233409834095,0.0,0.0,0.4693035942934258,1.0
0,3,0,43.0,1,6,46.9,2,1.0745748200036587,0.883893869289034,1.0,0.0,0.6033376658922499,0.125,1.0,0.5850006231744664,1.0
1,1,1,36.0,0,1,512.3292,0,0.734037551942624,5.19933758270342,0.0,1.0,0.5705895260910279,0.0,0.16666666666666666,1.0,0.0
0,3,0,29.69911764705882,0,0,8.1375,1,0.0754209895566442,-0.4643984819863112,1.0,0.0,0.5072529421593373,0.0,0.0,0.45534061073621074,0.5
1,1,1,27.0,0,0,76.7292,0,-0.33785701481395763,1.25793066169206,0.0,1.0,0.4675096096866259,0.0,0.0,0.6209702814681355,0.0
0,3,1,20.0,0,0,9.225,2,-0.8728120489963159,-0.37797926891852907,1.0,1.0,0.4160650722164084,0.0,0.0,0.46365120912436747,1.0
0,3,1,14.0,5,2,46.9,2,-1.390659654897429,0.883893869289034,1.0,1.0,0.3662656893461075,0.625,0.3333333333333333,0.5850006231744664,1.0
0,2,1,60.0,1,1,39.0,2,1.9259692267525301,0.8084394051616052,0.5,1.0,0.6852129426187705,0.125,0.16666666666666666,0.5777444618916184,1.0
0,2,1,25.0,1,2,41.5792,0,-0.45473680761048496,0.8618363930960032,0.5,1.0,0.45626973624712763,0.125,0.3333333333333333,0.5828794417891092,0.0
0,3,1,14.0,4,1,39.6875,2,-1.390659654897429,0.8401904658733902,1.0,1.0,0.3662656893461075,0.5,0.16666666666666666,0.5807978374617785,1.0
0,3,1,19.0,0,0,10.1708,2,-0.9567818903671269,-0.31172680937824143,1.0,1.0,0.40799002034336385,0.0,0.0,0.47002244954558114,1.0
0,3,1,18.0,0,0,7.7958,2,-1.0745748200036587,-0.9178117400238891,1.0,1.0,0.39666233409834095,0.0,0.0,0.4117376275840675,1.0
1,1,0,15.0,0,1,211.3375,2,-1.345831967240049,2.0529218210912865,0.0,0.0,0.3705765930857424,0.0,0.16666666666666666,0.6974214780639667,1.0
1,1,1,31.0,1,0,57.0,2,0.43808778981833246,1.0721932420739684,0.0,1.0,0.5421291926909031,0.125,0.0,0.603108638839108,1.0
1,3,0,4.0,0,1,13.4167,0,-1.7734612670109726,-0.04779529257812179,1.0,0.0,0.32945315255386226,0.0,0.16666666666666666,0.49540371327431276,0.0
1,3,1,29.69911764705882,0,0,56.4958,2,0.0754209895566442,1.0437670357108404,1.0,1.0,0.5072529421593373,0.0,0.0,0.600375001533275,1.0
0,3,1,25.0,0,0,7.225,0,-0.45473680761048496,-1.597203104737417,1.0,1.0,0.45626973624712763,0.0,0.0,0.3464032120058173,0.0
0,1,1,60.0,0,0,26.55,2,1.9259692267525301,0.49692991228751277,0.0,1.0,0.6852129426187705,0.0,0.0,0.5477878099218253,1.0
0,2,1,52.0,0,0,13.5,2,1.5537650044440463,-0.04019724786571764,0.5,1.0,0.6494195154377587,0.0,0.0,0.4961343875757615,1.0
0,3,1,44.0,0,0,8.05,2,1.1110819741139204,-0.5371234195074972,1.0,1.0,0.6068484163993966,0.0,0.0,0.4483469373725304,1.0
1,3,0,29.69911764705882,0,0,7.7333,1,0.0754209895566442,-1.20954663539958,1.0,0.0,0.5072529421593373,0.0,0.0,0.3836826214666587,0.5
0,1,1,49.0,1,1,110.8833,0,1.3647084924885173,1.6247848191673457,0.0,1.0,0.6312386886545315,0.125,0.16666666666666666,0.656249213797818,0.0
0,3,1,42.0,0,0,7.65,2,1.026599226458071,-1.2469254072212976,1.0,1.0,0.5987240403310208,0.0,0.0,0.38008805088651243,1.0
1,1,0,18.0,1,0,227.525,0,-1.0745748200036587,2.196500880334908,0.0,0.0,0.39666233409834095,0.125,0.0,0.7112289157385866,0.0
1,1,1,35.0,0,0,26.2875,2,0.6634943012767216,0.46590630887165724,0.0,1.0,0.5638056570361273,0.0,0.0,0.5448043910802258,1.0
